2025-11-27 17:05:47,256 INFO  Logger.cs: 70 - 
2025-11-27 18:01:37,737 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Lidar_Pillar-4
2025-11-27 18:01:37,738 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Lidar_Pillar-4
2025-11-27 18:01:37,738 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Lidar_Pillar-4
2025-11-27 18:01:37,738 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Right_Hand-1
2025-11-27 18:01:37,738 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Right_Hand-1
2025-11-27 18:01:37,738 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Right_Hand-1
2025-11-27 18:01:37,739 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Lidar_Pillar-3
2025-11-27 18:01:37,739 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Lidar_Pillar-3
2025-11-27 18:01:37,740 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Lidar_Pillar-3
2025-11-27 18:01:37,740 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Left_Hand-1
2025-11-27 18:01:37,740 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Left_Hand-1
2025-11-27 18:01:37,741 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Left_Hand-1
2025-11-27 18:01:37,741 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Camera-1
2025-11-27 18:01:37,741 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Camera-1
2025-11-27 18:01:37,741 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Camera-1
2025-11-27 18:01:37,742 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Left_Shoulder_Base-1
2025-11-27 18:01:37,742 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Left_Shoulder_Base-1
2025-11-27 18:01:37,742 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Left_Shoulder_Base-1
2025-11-27 18:01:37,742 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Camera_Base-1
2025-11-27 18:01:37,743 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Camera_Base-1
2025-11-27 18:01:37,743 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Camera_Base-1
2025-11-27 18:01:37,743 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Lidar_Base-1
2025-11-27 18:01:37,743 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Lidar_Base-1
2025-11-27 18:01:37,744 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Lidar_Base-1
2025-11-27 18:01:37,744 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Lidar_File-1
2025-11-27 18:01:37,744 INFO  ExportHelperExtension.cs: 1136 - Found 65 in Lidar_File-1
2025-11-27 18:01:37,744 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Lidar_File-1
2025-11-27 18:01:37,745 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Full_Robot
2025-11-27 18:01:37,746 INFO  ExportHelperExtension.cs: 1136 - Found 115 in Full_Robot
2025-11-27 18:01:37,746 INFO  ExportHelperExtension.cs: 1145 - Found 14 features of type [RefAxis] in Full_Robot
2025-11-27 18:01:37,747 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-11-27 18:01:37,747 INFO  ExportHelperExtension.cs: 1160 - 13 components to check
2025-11-27 18:01:37,747 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Shoulder_Base_Plate-1
2025-11-27 18:01:37,747 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Shoulder_Base_Plate-1
2025-11-27 18:01:37,747 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Shoulder_Base_Plate-1
2025-11-27 18:01:37,748 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robot_Base-1
2025-11-27 18:01:37,748 INFO  ExportHelperExtension.cs: 1136 - Found 67 in Robot_Base-1
2025-11-27 18:01:37,748 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Robot_Base-1
2025-11-27 18:01:37,749 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Shoulder_Base_Plate-2
2025-11-27 18:01:37,749 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Shoulder_Base_Plate-2
2025-11-27 18:01:37,749 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Shoulder_Base_Plate-2
2025-11-27 18:01:37,749 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Right_Shoulder_Base-1
2025-11-27 18:01:37,749 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Right_Shoulder_Base-1
2025-11-27 18:01:37,750 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Right_Shoulder_Base-1
2025-11-27 18:01:37,750 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Lidar_Pillar-4
2025-11-27 18:01:37,750 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Lidar_Pillar-4
2025-11-27 18:01:37,751 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Lidar_Pillar-4
2025-11-27 18:01:37,751 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Right_Hand-1
2025-11-27 18:01:37,751 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Right_Hand-1
2025-11-27 18:01:37,751 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Right_Hand-1
2025-11-27 18:01:37,752 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Lidar_Pillar-3
2025-11-27 18:01:37,752 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Lidar_Pillar-3
2025-11-27 18:01:37,752 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Lidar_Pillar-3
2025-11-27 18:01:37,752 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Left_Hand-1
2025-11-27 18:01:37,753 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Left_Hand-1
2025-11-27 18:01:37,753 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Left_Hand-1
2025-11-27 18:01:37,753 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Camera-1
2025-11-27 18:01:37,753 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Camera-1
2025-11-27 18:01:37,754 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Camera-1
2025-11-27 18:01:37,754 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Left_Shoulder_Base-1
2025-11-27 18:01:37,754 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Left_Shoulder_Base-1
2025-11-27 18:01:37,754 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Left_Shoulder_Base-1
2025-11-27 18:01:37,754 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Camera_Base-1
2025-11-27 18:01:37,755 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Camera_Base-1
2025-11-27 18:01:37,755 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Camera_Base-1
2025-11-27 18:01:37,755 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Lidar_Base-1
2025-11-27 18:01:37,755 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Lidar_Base-1
2025-11-27 18:01:37,756 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Lidar_Base-1
2025-11-27 18:01:37,756 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Lidar_File-1
2025-11-27 18:01:37,756 INFO  ExportHelperExtension.cs: 1136 - Found 65 in Lidar_File-1
2025-11-27 18:01:37,757 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Lidar_File-1
2025-11-27 18:01:38,763 INFO  SwAddin.cs: 339 - Loading config tree
2025-11-27 18:01:38,763 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-11-27 18:01:38,763 INFO  SwAddin.cs: 344 - Showing property manager
2025-11-27 18:01:59,516 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:02:04,543 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:02:08,965 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:02:33,332 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:02:36,084 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:02:37,911 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:02:55,594 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:02:57,828 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:02:59,623 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:03:18,604 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:03:20,644 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:03:22,534 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:03:43,016 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:03:45,391 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:03:48,180 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:03:50,065 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:04:08,759 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:04:11,016 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:04:13,526 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:09:11,685 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:09:14,355 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:09:16,324 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:09:18,205 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:09:20,946 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:09:42,527 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:09:44,660 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:09:46,438 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:09:49,194 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:10:09,890 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:10:12,429 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:10:14,955 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:10:17,764 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:10:37,160 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:10:39,832 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:10:43,337 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:11:09,723 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:11:11,625 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:11:14,764 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:11:35,503 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:11:37,646 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:11:39,913 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:11:46,311 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:11:50,808 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:12:28,335 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:12:30,849 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:12:33,010 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:12:35,510 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:12:49,558 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-11-27 18:12:49,677 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-27 18:12:58,704 INFO  SwAddin.cs: 294 - Assembly export called for file Full_Robot
2025-11-27 18:12:58,704 INFO  SwAddin.cs: 299 - Save is required
2025-11-27 18:12:58,704 INFO  SwAddin.cs: 313 - Saving assembly
2025-11-27 18:12:59,305 INFO  SwAddin.cs: 316 - Opening property manager
2025-11-27 18:12:59,305 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Full_Robot
2025-11-27 18:12:59,305 INFO  ExportHelperExtension.cs: 1136 - Found 116 in Full_Robot
2025-11-27 18:12:59,305 INFO  ExportHelperExtension.cs: 1145 - Found 15 features of type [CoordSys] in Full_Robot
2025-11-27 18:12:59,305 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-11-27 18:12:59,305 INFO  ExportHelperExtension.cs: 1160 - 13 components to check
2025-11-27 18:12:59,305 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Shoulder_Base_Plate-1
2025-11-27 18:12:59,305 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Shoulder_Base_Plate-1
2025-11-27 18:12:59,310 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Shoulder_Base_Plate-1
2025-11-27 18:12:59,310 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Robot_Base-1
2025-11-27 18:12:59,310 INFO  ExportHelperExtension.cs: 1136 - Found 67 in Robot_Base-1
2025-11-27 18:12:59,310 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Robot_Base-1
2025-11-27 18:12:59,310 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Shoulder_Base_Plate-2
2025-11-27 18:12:59,310 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Shoulder_Base_Plate-2
2025-11-27 18:12:59,310 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Shoulder_Base_Plate-2
2025-11-27 18:12:59,310 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Right_Shoulder_Base-1
2025-11-27 18:12:59,310 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Right_Shoulder_Base-1
2025-11-27 18:12:59,310 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Right_Shoulder_Base-1
2025-11-27 18:12:59,313 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Lidar_Pillar-4
2025-11-27 18:12:59,313 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Lidar_Pillar-4
2025-11-27 18:12:59,313 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Lidar_Pillar-4
2025-11-27 18:12:59,313 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Right_Hand-1
2025-11-27 18:12:59,313 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Right_Hand-1
2025-11-27 18:12:59,313 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Right_Hand-1
2025-11-27 18:12:59,313 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Lidar_Pillar-3
2025-11-27 18:12:59,313 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Lidar_Pillar-3
2025-11-27 18:12:59,313 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Lidar_Pillar-3
2025-11-27 18:12:59,316 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Left_Hand-1
2025-11-27 18:12:59,316 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Left_Hand-1
2025-11-27 18:12:59,316 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Left_Hand-1
2025-11-27 18:12:59,316 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Camera-1
2025-11-27 18:12:59,316 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Camera-1
2025-11-27 18:12:59,316 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Camera-1
2025-11-27 18:12:59,316 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Left_Shoulder_Base-1
2025-11-27 18:12:59,318 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Left_Shoulder_Base-1
2025-11-27 18:12:59,318 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Left_Shoulder_Base-1
2025-11-27 18:12:59,318 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Camera_Base-1
2025-11-27 18:12:59,318 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Camera_Base-1
2025-11-27 18:12:59,318 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Camera_Base-1
2025-11-27 18:12:59,318 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Lidar_Base-1
2025-11-27 18:12:59,318 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Lidar_Base-1
2025-11-27 18:12:59,320 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Lidar_Base-1
2025-11-27 18:12:59,320 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Lidar_File-1
2025-11-27 18:12:59,320 INFO  ExportHelperExtension.cs: 1136 - Found 65 in Lidar_File-1
2025-11-27 18:12:59,320 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Lidar_File-1
2025-11-27 18:12:59,320 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Full_Robot
2025-11-27 18:12:59,321 INFO  ExportHelperExtension.cs: 1136 - Found 116 in Full_Robot
2025-11-27 18:12:59,321 INFO  ExportHelperExtension.cs: 1145 - Found 14 features of type [RefAxis] in Full_Robot
2025-11-27 18:12:59,321 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-11-27 18:12:59,321 INFO  ExportHelperExtension.cs: 1160 - 13 components to check
2025-11-27 18:12:59,321 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Shoulder_Base_Plate-1
2025-11-27 18:12:59,321 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Shoulder_Base_Plate-1
2025-11-27 18:12:59,321 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Shoulder_Base_Plate-1
2025-11-27 18:12:59,321 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robot_Base-1
2025-11-27 18:12:59,321 INFO  ExportHelperExtension.cs: 1136 - Found 67 in Robot_Base-1
2025-11-27 18:12:59,321 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Robot_Base-1
2025-11-27 18:12:59,321 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Shoulder_Base_Plate-2
2025-11-27 18:12:59,325 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Shoulder_Base_Plate-2
2025-11-27 18:12:59,325 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Shoulder_Base_Plate-2
2025-11-27 18:12:59,325 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Right_Shoulder_Base-1
2025-11-27 18:12:59,325 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Right_Shoulder_Base-1
2025-11-27 18:12:59,325 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Right_Shoulder_Base-1
